brand,model,fuel,gear,engine_size,year_model,avg_price_brl,age_years
Ford,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,Gasoline,automatic,2.0,2017,112888.0,6
Ford,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,Gasoline,automatic,2.0,2016,90232.0,7
Ford,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,Gasoline,automatic,2.0,2015,82679.0,8
Ford,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,Gasoline,automatic,2.0,2014,76737.0,9
Ford,Fusion Titanium 2.0 GTDI Eco. Fwd Aut.,Gasoline,automatic,2.0,2013,73209.0,10
Ford,Fusion 2.5L I-VCT Flex Aut.,Gasoline,automatic,2.5,2016,78555.0,7
Ford,Fusion 2.5L I-VCT Flex Aut.,Gasoline,automatic,2.5,2015,73939.0,8
Ford,Fusion 2.5L I-VCT Flex Aut.,Gasoline,automatic,2.5,2014,71524.0,9
Ford,Fusion 2.5L I-VCT Flex Aut.,Gasoline,automatic,2.5,2013,68318.0,10
Ford,TRANSIT Furgão 2.2 TDCI Curto Diesel,Diesel,manual,2.2,2012,65275.0,11
Ford,Fiesta S 1.0 8V Flex 5p,Gasoline,manual,1.0,2014,30710.0,9
Ford,Fiesta SE 1.0 8V Flex 5p,Gasoline,manual,1.0,2014,30822.0,9
Ford,Fiesta SE 1.6 8V Flex 5p,Gasoline,manual,1.6,2014,34605.0,9
Ford,Fiesta Sedan S 1.0 8V Flex 4p,Gasoline,manual,1.0,2014,32490.0,9
Ford,Fiesta Sedan SE 1.0 8V Flex 4p,Gasoline,manual,1.0,2014,31709.0,9
Ford,Fiesta Sedan SE 1.6 8V Flex 4p,Gasoline,manual,1.6,2014,34003.0,9
Ford,Fiesta 1.5 16V Flex Mec. 5p,Gasoline,manual,1.5,2016,46129.0,7
Ford,Fiesta 1.5 16V Flex Mec. 5p,Gasoline,manual,1.5,2015,43286.0,8
Ford,Fiesta 1.5 16V Flex Mec. 5p,Gasoline,manual,1.5,2014,41410.0,9
Ford,Fiesta 1.5 16V Flex Mec. 5p,Gasoline,manual,1.5,2013,36092.0,10
Ford,Fiesta 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2016,48533.0,7
Ford,Fiesta 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2015,44529.0,8
Ford,Fiesta 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2014,41466.0,9
Ford,Fiesta 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2013,37314.0,10
Ford,Fiesta 1.6 16V Flex Aut. 5p,Gasoline,automatic,1.6,2016,49420.0,7
Ford,Fiesta 1.6 16V Flex Aut. 5p,Gasoline,automatic,1.6,2015,45224.0,8
Ford,Fiesta 1.6 16V Flex Aut. 5p,Gasoline,automatic,1.6,2014,41521.0,9
Ford,Fiesta 1.6 16V Flex Aut. 5p,Gasoline,automatic,1.6,2013,37451.0,10
Ford,Fiesta TITANIUM 1.6 16V Flex Mec.,Gasoline,manual,1.6,2017,60140.0,6
Ford,Fiesta TITANIUM 1.6 16V Flex Mec.,Gasoline,manual,1.6,2016,58490.0,7
Ford,Fiesta TITANIUM 1.6 16V Flex Mec.,Gasoline,manual,1.6,2015,52913.0,8
Ford,Fiesta TITANIUM 1.6 16V Flex Mec.,Gasoline,manual,1.6,2014,44295.0,9
Ford,Fiesta TITANIUM 1.6 16V Flex Mec.,Gasoline,manual,1.6,2013,31900.0,10
Ford,Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2019,76660.0,4
Ford,Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2018,71775.0,5
Ford,Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2017,63505.0,6
Ford,Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2016,60644.0,7
Ford,Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2015,53339.0,8
Ford,Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2014,45563.0,9
Ford,Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2013,42515.0,10
Ford,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,Gasoline,manual,2.0,2017,69254.0,6
Ford,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,Gasoline,manual,2.0,2016,67365.0,7
Ford,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,Gasoline,manual,2.0,2015,62030.0,8
Ford,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,Gasoline,manual,2.0,2014,59074.0,9
Ford,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,Gasoline,manual,2.0,2013,53601.0,10
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,Diesel,manual,3.2,2017,159124.0,6
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,Diesel,manual,3.2,2016,148910.0,7
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,Diesel,manual,3.2,2015,140644.0,8
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,Diesel,manual,3.2,2014,119220.0,9
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,Diesel,manual,3.2,2013,112425.0,10
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,Diesel,automatic,3.2,2021,235377.0,2
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,Diesel,automatic,3.2,2020,213808.0,3
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,Diesel,automatic,3.2,2019,205020.0,4
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,Diesel,automatic,3.2,2018,178855.0,5
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,Diesel,automatic,3.2,2017,160313.0,6
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,Diesel,automatic,3.2,2016,155946.0,7
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,Diesel,automatic,3.2,2015,151698.0,8
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,Diesel,automatic,3.2,2014,140639.0,9
Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,Diesel,automatic,3.2,2013,132693.0,10
Ford,Ranger TROPIVAN 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2020,161145.0,3
Ford,Ranger TROPIVAN 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2019,150467.0,4
Ford,Ranger TROPIVAN 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2018,144292.0,5
Ford,Ranger TROPIVAN 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2017,135700.0,6
Ford,Ranger TROPIVAN 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2016,113507.0,7
Ford,Ranger TROPIVAN 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2015,103847.0,8
Ford,Ranger TROPIVAN 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2014,96444.0,9
Ford,Ranger TROPIVAN 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2013,93014.0,10
Ford,Ranger TROPICAB 3.2 20V 4X4 TB Diesel,Diesel,manual,3.2,2015,109910.0,8
Ford,Ranger TROPICAB 3.2 20V 4X4 TB Diesel,Diesel,manual,3.2,2014,106895.0,9
Ford,Ranger TROPICAB 3.2 20V 4X4 TB Diesel,Diesel,manual,3.2,2013,100322.0,10
Ford,Ranger TROPICAB 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2017,93874.0,6
Ford,Ranger TROPICAB 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2016,87863.0,7
Ford,Ranger TROPICAB 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2015,85469.0,8
Ford,Ranger TROPICAB 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2014,83141.0,9
Ford,Ranger TROPICAB 2.5 16V 4X2 Flex,Gasoline,manual,2.5,2013,70881.0,10
Ford,Fiesta Sedan 1.6 16V Flex Mec.,Gasoline,manual,1.6,2016,49633.0,7
Ford,Fiesta Sedan 1.6 16V Flex Mec.,Gasoline,manual,1.6,2015,44607.0,8
Ford,Fiesta Sedan 1.6 16V Flex Mec.,Gasoline,manual,1.6,2014,41521.0,9
Ford,Fiesta Sedan 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2016,54199.0,7
Ford,Fiesta Sedan 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2015,46230.0,8
Ford,Fiesta Sedan 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2014,41649.0,9
Ford,Fiesta Sedan TITANIUM 1.6 16V Flex Mec,Gasoline,manual,1.6,2015,53298.0,8
Ford,Fiesta Sedan TITANIUM 1.6 16V Flex Mec,Gasoline,manual,1.6,2014,46232.0,9
Ford,Fiesta Sed. TI./TI.Plus1.6 16V Flex Aut.,Gasoline,automatic,1.6,2017,66450.0,6
Ford,Fiesta Sed. TI./TI.Plus1.6 16V Flex Aut.,Gasoline,automatic,1.6,2016,61120.0,7
Ford,Fiesta Sed. TI./TI.Plus1.6 16V Flex Aut.,Gasoline,automatic,1.6,2015,53562.0,8
Ford,Fiesta Sed. TI./TI.Plus1.6 16V Flex Aut.,Gasoline,automatic,1.6,2014,47796.0,9
Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,Diesel,automatic,3.2,2016,139427.0,7
Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,Diesel,automatic,3.2,2015,135602.0,8
Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,Diesel,automatic,3.2,2014,124985.0,9
Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,Diesel,automatic,3.2,2013,114120.0,10
Ford,Fusion Titanium Hybrid 2.0 145cv Aut.,Gasoline,automatic,2.0,2019,155000.0,4
Ford,Fusion Titanium Hybrid 2.0 145cv Aut.,Gasoline,automatic,2.0,2018,141101.0,5
Ford,Fusion Titanium Hybrid 2.0 145cv Aut.,Gasoline,automatic,2.0,2017,123921.0,6
Ford,Fusion Titanium Hybrid 2.0 145cv Aut.,Gasoline,automatic,2.0,2016,103390.0,7
Ford,Fusion Titanium Hybrid 2.0 145cv Aut.,Gasoline,automatic,2.0,2015,95207.0,8
Ford,Fusion Titanium Hybrid 2.0 145cv Aut.,Gasoline,automatic,2.0,2014,90155.0,9
Ford,Fusion Titanium Hybrid 2.0 145cv Aut.,Gasoline,automatic,2.0,2013,84441.0,10
Ford,Focus 1.6 S/1.6 SE Flex 16v 5p Aut,Gasoline,automatic,1.6,2016,65269.0,7
Ford,Focus 1.6 S/1.6 SE Flex 16v 5p Aut,Gasoline,automatic,1.6,2015,57254.0,8
Ford,Focus 1.6 S/1.6 SE Flex 16v 5p Aut,Gasoline,automatic,1.6,2014,52592.0,9
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2020,175543.0,3
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2019,170633.0,4
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2018,147686.0,5
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2017,142711.0,6
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2016,125730.0,7
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2015,116388.0,8
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2014,111103.0,9
Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2013,102258.0,10
Ford,Ranger SPORT 2.5 Flex 16V 4x2 CS,Gasoline,manual,2.5,2016,85351.0,7
Ford,Ranger SPORT 2.5 Flex 16V 4x2 CS,Gasoline,manual,2.5,2015,83026.0,8
Ford,Ranger SPORT 2.5 Flex 16V 4x2 CS,Gasoline,manual,2.5,2014,80748.0,9
Ford,EcoSport FREESTYLE 2.0 16V Flex 5p Aut.,Gasoline,automatic,2.0,2016,67254.0,7
Ford,EcoSport FREESTYLE 2.0 16V Flex 5p Aut.,Gasoline,automatic,2.0,2015,60019.0,8
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,Gasoline,manual,1.0,2021,57618.0,2
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,Gasoline,manual,1.0,2020,55305.0,3
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,Gasoline,manual,1.0,2019,52012.0,4
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,Gasoline,manual,1.0,2018,47619.0,5
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,Gasoline,manual,1.0,2017,45136.0,6
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,Gasoline,manual,1.0,2016,41824.0,7
Ford,Ka 1.0 SE/SE Plus TiVCT Flex 5p,Gasoline,manual,1.0,2015,40748.0,8
Ford,Ka 1.0 SEL TiVCT Flex 5p,Gasoline,manual,1.0,2019,52070.0,4
Ford,Ka 1.0 SEL TiVCT Flex 5p,Gasoline,manual,1.0,2018,50119.0,5
Ford,Ka 1.0 SEL TiVCT Flex 5p,Gasoline,manual,1.0,2017,47429.0,6
Ford,Ka 1.0 SEL TiVCT Flex 5p,Gasoline,manual,1.0,2016,44806.0,7
Ford,Ka 1.0 SEL TiVCT Flex 5p,Gasoline,manual,1.0,2015,42288.0,8
Ford,Ka 1.5 SE/SE PLUS 16V Flex 5p,Gasoline,manual,1.5,2018,49780.0,5
Ford,Ka 1.5 SE/SE PLUS 16V Flex 5p,Gasoline,manual,1.5,2017,47380.0,6
Ford,Ka 1.5 SE/SE PLUS 16V Flex 5p,Gasoline,manual,1.5,2016,44694.0,7
Ford,Ka 1.5 SE/SE PLUS 16V Flex 5p,Gasoline,manual,1.5,2015,42173.0,8
Ford,Ka SEL 1.5 16V Flex 5p,Gasoline,manual,1.5,2018,54120.0,5
Ford,Ka SEL 1.5 16V Flex 5p,Gasoline,manual,1.5,2017,48304.0,6
Ford,Ka SEL 1.5 16V Flex 5p,Gasoline,manual,1.5,2016,46105.0,7
Ford,Ka SEL 1.5 16V Flex 5p,Gasoline,manual,1.5,2015,43844.0,8
Ford,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,Gasoline,manual,1.0,2021,58875.0,2
Ford,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,Gasoline,manual,1.0,2020,56320.0,3
Ford,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,Gasoline,manual,1.0,2019,53433.0,4
Ford,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,Gasoline,manual,1.0,2018,50271.0,5
Ford,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,Gasoline,manual,1.0,2017,47493.0,6
Ford,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,Gasoline,manual,1.0,2016,45272.0,7
Ford,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,Gasoline,manual,1.0,2015,42403.0,8
Ford,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,Gasoline,manual,1.0,2019,52055.0,4
Ford,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,Gasoline,manual,1.0,2018,49381.0,5
Ford,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,Gasoline,manual,1.0,2017,48026.0,6
Ford,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,Gasoline,manual,1.0,2016,42697.0,7
Ford,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,Gasoline,manual,1.0,2015,41525.0,8
Ford,Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,Gasoline,manual,1.5,2018,51830.0,5
Ford,Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,Gasoline,manual,1.5,2017,49005.0,6
Ford,Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,Gasoline,manual,1.5,2016,45720.0,7
Ford,Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,Gasoline,manual,1.5,2015,44114.0,8
Ford,Ka+ Sedan 1.5 SEL 16V Flex 4p,Gasoline,manual,1.5,2018,54521.0,5
Ford,Ka+ Sedan 1.5 SEL 16V Flex 4p,Gasoline,manual,1.5,2017,50053.0,6
Ford,Ka+ Sedan 1.5 SEL 16V Flex 4p,Gasoline,manual,1.5,2016,46925.0,7
Ford,Ka+ Sedan 1.5 SEL 16V Flex 4p,Gasoline,manual,1.5,2015,45633.0,8
Ford,Fiesta Sport 1.6 16V Flex Mec.,Gasoline,manual,1.6,2016,52466.0,7
Ford,Fiesta Sport 1.6 16V Flex Mec.,Gasoline,manual,1.6,2015,48850.0,8
Ford,Focus Fastback SE/SE PLUS 2.0 Flex Aut.,Gasoline,automatic,2.0,2019,72056.0,4
Ford,Focus Fastback SE/SE PLUS 2.0 Flex Aut.,Gasoline,automatic,2.0,2018,68996.0,5
Ford,Focus Fastback SE/SE PLUS 2.0 Flex Aut.,Gasoline,automatic,2.0,2017,64370.0,6
Ford,Focus Fastback SE/SE PLUS 2.0 Flex Aut.,Gasoline,automatic,2.0,2016,60537.0,7
Ford,Focus Fastback TIT./T.PLUS 2.0 Flex Aut.,Gasoline,automatic,2.0,2019,80216.0,4
Ford,Focus Fastback TIT./T.PLUS 2.0 Flex Aut.,Gasoline,automatic,2.0,2018,73589.0,5
Ford,Focus Fastback TIT./T.PLUS 2.0 Flex Aut.,Gasoline,automatic,2.0,2017,68054.0,6
Ford,Focus Fastback TIT./T.PLUS 2.0 Flex Aut.,Gasoline,automatic,2.0,2016,63691.0,7
Ford,EcoSport SE 1.6 16V Flex 5p Aut.,Gasoline,automatic,1.6,2017,66733.0,6
Ford,EcoSport SE 1.6 16V Flex 5p Aut.,Gasoline,automatic,1.6,2016,61485.0,7
Ford,EcoSport FREESTYLE 1.6 16V Flex 5p Aut.,Gasoline,automatic,1.6,2017,69074.0,6
Ford,EcoSport FREESTYLE 1.6 16V Flex 5p Aut.,Gasoline,automatic,1.6,2016,66261.0,7
Ford,Ranger XLS 2.2 4x4 CD Diesel Aut.,Diesel,automatic,2.2,2023,245169.0,0
Ford,Ranger XLS 2.2 4x4 CD Diesel Aut.,Diesel,automatic,2.2,2023,236585.0,0
Ford,Ranger XLS 2.2 4x4 CD Diesel Aut.,Diesel,automatic,2.2,2022,226061.0,1
Ford,Ranger XLS 2.2 4x4 CD Diesel Aut.,Diesel,automatic,2.2,2021,209561.0,2
Ford,Ranger XLS 2.2 4x4 CD Diesel Aut.,Diesel,automatic,2.2,2020,193976.0,3
Ford,Ranger XLS 2.2 4x4 CD Diesel Aut.,Diesel,automatic,2.2,2019,177414.0,4
Ford,Ranger XLS 2.2 4x4 CD Diesel Aut.,Diesel,automatic,2.2,2018,163486.0,5
Ford,Ranger XLS 2.2 4x4 CD Diesel Aut.,Diesel,automatic,2.2,2017,153191.0,6
Ford,Ranger XLS 2.2 4x4 CD Diesel Aut.,Diesel,automatic,2.2,2016,127192.0,7
Ford,Fiesta SEL 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2019,64120.0,4
Ford,Fiesta SEL 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2018,58083.0,5
Ford,Fiesta SEL 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2017,55511.0,6
Ford,Fiesta SEL 1.6 16V Flex Aut. 5p,Gasoline,automatic,1.6,2019,63196.0,4
Ford,Fiesta SEL 1.6 16V Flex Aut. 5p,Gasoline,automatic,1.6,2018,58694.0,5
Ford,Fiesta SEL 1.6 16V Flex Aut. 5p,Gasoline,automatic,1.6,2017,54481.0,6
Ford,Fiesta TIT.Plus 1.0 12V EcoBoost Aut. 5p,Gasoline,automatic,1.0,2018,73950.0,5
Ford,Fiesta TIT.Plus 1.0 12V EcoBoost Aut. 5p,Gasoline,automatic,1.0,2017,63719.0,6
Ford,Fiesta TIT.Plus 1.0 12V EcoBoost Aut. 5p,Gasoline,automatic,1.0,2016,60832.0,7
Ford,Focus Sedan 1.6 16V Flex 4p Aut.,Gasoline,automatic,1.6,2015,55643.0,8
Ford,Focus Sedan 1.6 16V Flex 4p Aut.,Gasoline,automatic,1.6,2014,54116.0,9
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2023,234119.0,0
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2023,213265.0,0
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2022,201012.0,1
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2021,182250.0,2
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2020,164239.0,3
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2019,159455.0,4
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2016,121634.0,7
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2015,106800.0,8
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2014,103870.0,9
Ford,Ranger XL 2.2 4x4 CD Diesel Mec.,Diesel,manual,2.2,2013,99908.0,10
Ford,EcoSport SE Direct 1.6 16V Flex 5p Aut.,Gasoline,automatic,1.6,2017,63198.0,6
Ford,EDGE TITANIUM 3.5 V6 24V AWD Aut.,Gasoline,automatic,3.5,2018,210676.0,5
Ford,EDGE TITANIUM 3.5 V6 24V AWD Aut.,Gasoline,automatic,3.5,2017,187249.0,6
Ford,EDGE TITANIUM 3.5 V6 24V AWD Aut.,Gasoline,automatic,3.5,2016,165990.0,7
Ford,Fusion SEL 2.0 Ecobo. 16V 248cv Aut.,Gasoline,automatic,2.0,2019,120154.0,4
Ford,Fusion SEL 2.0 Ecobo. 16V 248cv Aut.,Gasoline,automatic,2.0,2018,103525.0,5
Ford,Fusion SEL 2.0 Ecobo. 16V 248cv Aut.,Gasoline,automatic,2.0,2017,100389.0,6
Ford,Fiesta SE Style 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2019,61908.0,4
Ford,Fiesta SE Style 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2018,58883.0,5
Ford,Fiesta SE Style 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2017,53533.0,6
Ford,Fiesta SEL Style 1.6 16V Flex Mec. 5p,Gasoline,manual,1.6,2017,53632.0,6
Ford,Fusion SE 2.5 I-VCT Flex 16V Aut.,Gasoline,automatic,2.5,2018,98232.0,5
Ford,Fusion SE 2.5 I-VCT Flex 16V Aut.,Gasoline,automatic,2.5,2017,90882.0,6
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2023,220249.0,0
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2023,202414.0,0
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2022,194149.0,1
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2021,180325.0,2
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2020,159963.0,3
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2019,154785.0,4
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2016,108989.0,7
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2015,106000.0,8
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2014,100298.0,9
Ford,Ranger XL 2.2 4x4 CS Diesel Mec.,Diesel,manual,2.2,2013,94129.0,10
Ford,Ka TRAIL 1.5 16V Flex Mec. 5p,Gasoline,manual,1.5,2018,53598.0,5
Ford,Ka TRAIL 1.5 16V Flex Mec. 5p,Gasoline,manual,1.5,2017,46365.0,6
Ford,Ka TRAIL 1.0 12V Flex Mec. 5p,Gasoline,manual,1.0,2018,50941.0,5
Ford,Ka TRAIL 1.0 12V Flex Mec. 5p,Gasoline,manual,1.0,2017,45900.0,6
Ford,Fiesta SEL 1.0 12V EcoBoost Aut. 5p,Gasoline,automatic,1.0,2017,58650.0,6
Ford,Fiesta SE Plus Direct 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2017,55524.0,6
Ford,EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,Gasoline,automatic,1.5,2021,91213.0,2
Ford,EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,Gasoline,automatic,1.5,2020,87694.0,3
Ford,EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,Gasoline,automatic,1.5,2019,82159.0,4
Ford,EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,Gasoline,automatic,1.5,2018,78412.0,5
Ford,EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,Gasoline,manual,1.5,2021,89566.0,2
Ford,EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,Gasoline,manual,1.5,2020,84814.0,3
Ford,EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,Gasoline,manual,1.5,2019,80959.0,4
Ford,EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,Gasoline,manual,1.5,2018,75964.0,5
Ford,EcoSport SE 1.5 12V Flex 5p Aut.,Gasoline,automatic,1.5,2021,86715.0,2
Ford,EcoSport SE 1.5 12V Flex 5p Aut.,Gasoline,automatic,1.5,2020,81555.0,3
Ford,EcoSport SE 1.5 12V Flex 5p Aut.,Gasoline,automatic,1.5,2019,78031.0,4
Ford,EcoSport SE 1.5 12V Flex 5p Aut.,Gasoline,automatic,1.5,2018,75933.0,5
Ford,EcoSport SE 1.5 12V Flex 5p Mec.,Gasoline,manual,1.5,2021,87090.0,2
Ford,EcoSport SE 1.5 12V Flex 5p Mec.,Gasoline,manual,1.5,2020,79773.0,3
Ford,EcoSport SE 1.5 12V Flex 5p Mec.,Gasoline,manual,1.5,2019,76059.0,4
Ford,EcoSport SE 1.5 12V Flex 5p Mec.,Gasoline,manual,1.5,2018,70524.0,5
Ford,Ranger XLS 2.2 4x2 CD Diesel Mec.,Diesel,manual,2.2,2018,144333.0,5
Ford,Fiesta Sedan SEL 1.6 16V Flex Aut.,Gasoline,automatic,1.6,2017,60670.0,6
Ford,Fiesta Sedan SEL 1.6 16V Flex Mec.,Gasoline,manual,1.6,2017,54396.0,6
Ford,Ranger SPORTRAC 2.2 16V 4x4 CD Dies Aut.,Diesel,automatic,2.2,2018,168574.0,5
Ford,Ka+ Sedan 1.5 ADVANCED 16V Flex 4p,Gasoline,manual,1.5,2018,53906.0,5
Ford,Ka 1.0 TECNO 12V Flex 5p,Gasoline,manual,1.0,2018,46869.0,5
Ford,Ka 1.0 S TiVCT Flex 5p,Gasoline,manual,1.0,2021,54402.0,2
Ford,Ka 1.0 S TiVCT Flex 5p,Gasoline,manual,1.0,2020,53015.0,3
Ford,Ka 1.0 S TiVCT Flex 5p,Gasoline,manual,1.0,2019,51544.0,4
Ford,Ka 1.0 S TiVCT Flex 5p,Gasoline,manual,1.0,2018,46226.0,5
Ford,Fiesta SE Plus 1.6 16V Flex Aut. 5p,Gasoline,automatic,1.6,2019,64204.0,4
Ford,Fiesta SE Plus 1.6 16V Flex Aut. 5p,Gasoline,automatic,1.6,2018,58885.0,5
